VentaID,FechaVenta,Anio,MesNumero,MesNombre,ClienteID,ClienteNombre,SegmentoCliente,IndustriaCliente,ProductoID,ProductoNombre,CategoriaProducto,MarcaProducto,RegionID,RegionNombre,Pais,ResponsableRegionEmail,VendedorID,VendedorNombre,CanalVenta,EstadoPedido,MetodoPago,Cantidad,PrecioUnitario,CostoUnitario,DescuentoPct,ImporteBruto,ImporteDescuento,ImporteNeto,CostoTotal,Margen,FechaCarga
VEN-00420,2026-03-09,2026,3,Marzo,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Orden de compra,11,13.70,4.10,0.15,150.70,22.60,128.09,45.10,83.00,2026-08-05
VEN-00421,2026-03-02,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P006,Data Engineering Workshop,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Tarjeta,1,680.00,180.00,0.15,680.00,102.00,578.00,180.00,398.00,2026-08-05
VEN-00422,2026-02-19,2026,2,Febrero,C003,Fabrikam Digital,Corporate,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Tarjeta,5,13.70,4.10,0.00,68.50,0.00,68.50,20.50,48.00,2026-08-05
VEN-00423,2026-05-24,2026,5,Mayo,C005,Litware Stores,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Orden de compra,2,95.00,42.00,0.08,190.00,15.20,174.80,84.00,90.80,2026-08-05
VEN-00424,2026-04-02,2026,4,Abril,C007,Tailspin Toys,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Transferencia,9,1250.00,420.00,0.00,11250.00,0.00,11250.00,3780.00,7470.00,2026-08-05
VEN-00425,2026-01-20,2026,1,Enero,C009,Graphic Design Institute,Corporate,education,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Completado,Orden de compra,10,820.00,510.00,0.10,8200.00,820.00,7380.00,5100.00,2280.00,2026-08-05
VEN-00426,2026-02-12,2026,2,Febrero,C001,Northwind Retail,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Partner,Pendiente,Transferencia,1,820.00,510.00,0.10,820.00,82.00,738.00,510.00,228.00,2026-08-05
VEN-00427,2026-06-05,2026,6,Junio,C009,Graphic Design Institute,Corporate,education,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Transferencia,11,13.70,4.10,0.08,150.70,12.06,138.64,45.10,93.54,2026-08-05
VEN-00428,2026-05-31,2026,5,Mayo,C007,Tailspin Toys,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Marketplace,Pendiente,Tarjeta,2,820.00,510.00,0.00,1640.00,0.00,1640.00,1020.00,620.00,2026-08-05
VEN-00429,2026-02-18,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P004,Azure Data Lake Storage,Storage,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Partner,Pendiente,Tarjeta,8,95.00,42.00,0.00,760.00,0.00,760.00,336.00,424.00,2026-08-05
VEN-00430,2026-03-15,2026,3,Marzo,C005,Litware Stores,SMB,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Cancelado,Orden de compra,1,13.70,4.10,0.15,13.70,2.05,11.64,4.10,7.54,2026-08-05
VEN-00431,2026-02-26,2026,2,Febrero,C003,Fabrikam Digital,Corporate,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V003,Lucia Perez,Online,Completado,Orden de compra,1,13.70,4.10,0.00,13.70,0.00,13.70,4.10,9.60,2026-08-05
VEN-00432,2026-03-19,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P004,Azure Data Lake Storage,Storage,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Pendiente,Orden de compra,6,95.00,42.00,0.08,570.00,45.60,524.40,252.00,272.40,2026-08-05
VEN-00433,2026-06-12,2026,6,Junio,C005,Litware Stores,SMB,retail,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Partner,Completado,Tarjeta,5,420.00,95.00,0.00,2100.00,0.00,2100.00,475.00,1625.00,2026-08-05
VEN-00434,2026-04-10,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Transferencia,12,13.70,4.10,0.08,164.40,13.15,151.25,49.20,102.05,2026-08-05
VEN-00435,2026-05-11,2026,5,Mayo,C002,Contoso Market,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Online,Cancelado,Tarjeta,3,310.00,155.00,0.00,930.00,0.00,930.00,465.00,465.00,2026-08-05
VEN-00436,2026-02-16,2026,2,Febrero,C005,Litware Stores,SMB,retail,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,9,1250.00,420.00,0.08,11250.00,900.00,10350.00,3780.00,6570.00,2026-08-05
VEN-00437,2026-04-03,2026,4,Abril,C006,Proseware Labs,SMB,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Partner,Pendiente,Tarjeta,12,680.00,180.00,0.00,8160.00,0.00,8160.00,2160.00,6000.00,2026-08-05
VEN-00438,2026-04-14,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Cancelado,Orden de compra,3,680.00,180.00,0.05,2040.00,102.00,1938.00,540.00,1398.00,2026-08-05
VEN-00439,2026-03-16,2026,3,Marzo,C003,Fabrikam Digital,Corporate,technology,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Orden de compra,6,420.00,95.00,0.00,2520.00,0.00,2520.00,570.00,1950.00,2026-08-05
VEN-00440,2026-02-22,2026,2,Febrero,C010,Blue Yonder Airlines,Enterprise,travel,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,10,680.00,180.00,0.05,6800.00,340.00,6460.00,1800.00,4660.00,2026-08-05
VEN-00441,2026-03-31,2026,3,Marzo,C005,Litware Stores,SMB,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Transferencia,12,310.00,155.00,0.00,3720.00,0.00,3720.00,1860.00,1860.00,2026-08-05
VEN-00442,2026-01-27,2026,1,Enero,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Online,Cancelado,Tarjeta,3,13.70,4.10,0.10,41.10,4.11,36.99,12.30,24.69,2026-08-05
VEN-00443,2026-04-24,2026,4,Abril,C006,Proseware Labs,SMB,technology,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Transferencia,6,820.00,510.00,0.15,4920.00,738.00,4182.00,3060.00,1122.00,2026-08-05
VEN-00444,2026-02-10,2026,2,Febrero,C006,Proseware Labs,SMB,technology,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Partner,Completado,Transferencia,6,680.00,180.00,0.08,4080.00,326.40,3753.60,1080.00,2673.60,2026-08-05
VEN-00445,2026-01-03,2026,1,Enero,C004,Adventure Works,Corporate,manufacturing,P008,Governance Advisory,Consulting,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Online,Completado,Orden de compra,9,1250.00,420.00,0.00,11250.00,0.00,11250.00,3780.00,7470.00,2026-08-05
VEN-00446,2026-06-22,2026,6,Junio,C010,Blue Yonder Airlines,Enterprise,travel,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Transferencia,3,680.00,180.00,0.08,2040.00,163.20,1876.80,540.00,1336.80,2026-08-05
VEN-00447,2026-01-22,2026,1,Enero,C004,Adventure Works,Corporate,manufacturing,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Transferencia,11,22.80,7.20,0.10,250.80,25.08,225.72,79.20,146.52,2026-08-05
VEN-00448,2026-03-31,2026,3,Marzo,C006,Proseware Labs,SMB,technology,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Orden de compra,6,13.70,4.10,0.03,82.20,2.47,79.73,24.60,55.13,2026-08-05
VEN-00449,2026-06-04,2026,6,Junio,C005,Litware Stores,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Partner,Pendiente,Orden de compra,12,22.80,7.20,0.00,273.60,0.00,273.60,86.40,187.20,2026-08-05
VEN-00450,2026-04-02,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Online,Completado,Tarjeta,11,22.80,7.20,0.10,250.80,25.08,225.72,79.20,146.52,2026-08-05
VEN-00451,2026-02-27,2026,2,Febrero,C003,Fabrikam Digital,Corporate,technology,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Orden de compra,8,1250.00,420.00,0.05,10000.00,500.00,9500.00,3360.00,6140.00,2026-08-05
VEN-00452,2026-01-14,2026,1,Enero,C001,Northwind Retail,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Cancelado,Orden de compra,12,680.00,180.00,0.03,8160.00,244.80,7915.20,2160.00,5755.20,2026-08-05
VEN-00453,2026-01-17,2026,1,Enero,C005,Litware Stores,SMB,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Transferencia,2,95.00,42.00,0.00,190.00,0.00,190.00,84.00,106.00,2026-08-05
VEN-00454,2026-04-14,2026,4,Abril,C004,Adventure Works,Corporate,manufacturing,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Tarjeta,9,820.00,510.00,0.15,7380.00,1107.00,6273.00,4590.00,1683.00,2026-08-05
VEN-00455,2026-04-21,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Pendiente,Transferencia,3,1250.00,420.00,0.03,3750.00,112.50,3637.50,1260.00,2377.50,2026-08-05
VEN-00456,2026-05-02,2026,5,Mayo,C009,Graphic Design Institute,Corporate,education,P004,Azure Data Lake Storage,Storage,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Orden de compra,6,95.00,42.00,0.00,570.00,0.00,570.00,252.00,318.00,2026-08-05
VEN-00457,2026-02-04,2026,2,Febrero,C010,Blue Yonder Airlines,Enterprise,travel,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Orden de compra,7,310.00,155.00,0.00,2170.00,0.00,2170.00,1085.00,1085.00,2026-08-05
VEN-00458,2026-04-05,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Online,Completado,Orden de compra,6,13.70,4.10,0.03,82.20,2.47,79.73,24.60,55.13,2026-08-05
VEN-00459,2026-05-03,2026,5,Mayo,C005,Litware Stores,SMB,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Cancelado,Transferencia,11,13.70,4.10,0.10,150.70,15.07,135.63,45.10,90.53,2026-08-05
VEN-00460,2026-03-28,2026,3,Marzo,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Orden de compra,8,22.80,7.20,0.03,182.40,5.47,176.93,57.60,119.33,2026-08-05
VEN-00461,2026-06-08,2026,6,Junio,C008,Wide World Importers,Enterprise,distribution,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Online,Cancelado,Orden de compra,8,820.00,510.00,0.10,6560.00,656.00,5904.00,4080.00,1824.00,2026-08-05
VEN-00462,2026-05-31,2026,5,Mayo,C002,Contoso Market,Enterprise,retail,P004,Azure Data Lake Storage,Storage,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Online,Pendiente,Tarjeta,6,95.00,42.00,0.03,570.00,17.10,552.90,252.00,300.90,2026-08-05
VEN-00463,2026-03-24,2026,3,Marzo,C003,Fabrikam Digital,Corporate,technology,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Cancelado,Orden de compra,10,680.00,180.00,0.03,6800.00,204.00,6596.00,1800.00,4796.00,2026-08-05
VEN-00464,2026-01-05,2026,1,Enero,C005,Litware Stores,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Partner,Cancelado,Orden de compra,3,820.00,510.00,0.08,2460.00,196.80,2263.20,1530.00,733.20,2026-08-05
VEN-00465,2026-04-27,2026,4,Abril,C005,Litware Stores,SMB,retail,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Transferencia,9,680.00,180.00,0.03,6120.00,183.60,5936.40,1620.00,4316.40,2026-08-05
VEN-00466,2026-03-05,2026,3,Marzo,C005,Litware Stores,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Completado,Orden de compra,5,820.00,510.00,0.08,4100.00,328.00,3772.00,2550.00,1222.00,2026-08-05
VEN-00467,2026-02-07,2026,2,Febrero,C004,Adventure Works,Corporate,manufacturing,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Orden de compra,9,1250.00,420.00,0.08,11250.00,900.00,10350.00,3780.00,6570.00,2026-08-05
VEN-00468,2026-01-31,2026,1,Enero,C004,Adventure Works,Corporate,manufacturing,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Partner,Pendiente,Orden de compra,4,820.00,510.00,0.00,3280.00,0.00,3280.00,2040.00,1240.00,2026-08-05
VEN-00469,2026-01-14,2026,1,Enero,C010,Blue Yonder Airlines,Enterprise,travel,P003,Power BI Premium User,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V004,Miguel Santos,Marketplace,Cancelado,Orden de compra,6,22.80,7.20,0.15,136.80,20.52,116.28,43.20,73.08,2026-08-05
VEN-00470,2026-05-23,2026,5,Mayo,C001,Northwind Retail,Enterprise,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Transferencia,1,13.70,4.10,0.05,13.70,0.69,13.01,4.10,8.91,2026-08-05
VEN-00471,2026-04-01,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Tarjeta,11,420.00,95.00,0.05,4620.00,231.00,4389.00,1045.00,3344.00,2026-08-05
VEN-00472,2026-05-13,2026,5,Mayo,C002,Contoso Market,Enterprise,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Online,Completado,Tarjeta,4,820.00,510.00,0.03,3280.00,98.40,3181.60,2040.00,1141.60,2026-08-05
VEN-00473,2026-04-05,2026,4,Abril,C004,Adventure Works,Corporate,manufacturing,P006,Data Engineering Workshop,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Completado,Tarjeta,9,680.00,180.00,0.15,6120.00,918.00,5202.00,1620.00,3582.00,2026-08-05
VEN-00474,2026-01-27,2026,1,Enero,C003,Fabrikam Digital,Corporate,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Partner,Pendiente,Tarjeta,10,22.80,7.20,0.00,228.00,0.00,228.00,72.00,156.00,2026-08-05
VEN-00475,2026-05-13,2026,5,Mayo,C009,Graphic Design Institute,Corporate,education,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Pendiente,Orden de compra,1,310.00,155.00,0.10,310.00,31.00,279.00,155.00,124.00,2026-08-05
VEN-00476,2026-05-15,2026,5,Mayo,C008,Wide World Importers,Enterprise,distribution,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,9,310.00,155.00,0.03,2790.00,83.70,2706.30,1395.00,1311.30,2026-08-05
VEN-00477,2026-04-08,2026,4,Abril,C004,Adventure Works,Corporate,manufacturing,P004,Azure Data Lake Storage,Storage,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Marketplace,Completado,Transferencia,10,95.00,42.00,0.08,950.00,76.00,874.00,420.00,454.00,2026-08-05
VEN-00478,2026-03-12,2026,3,Marzo,C008,Wide World Importers,Enterprise,distribution,P003,Power BI Premium User,Business Intelligence,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V003,Lucia Perez,Online,Completado,Transferencia,12,22.80,7.20,0.08,273.60,21.89,251.71,86.40,165.31,2026-08-05
VEN-00479,2026-04-10,2026,4,Abril,C010,Blue Yonder Airlines,Enterprise,travel,P002,Power BI Pro,Business Intelligence,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Cancelado,Tarjeta,12,13.70,4.10,0.10,164.40,16.44,147.96,49.20,98.76,2026-08-05
VEN-00480,2026-04-22,2026,4,Abril,C002,Contoso Market,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Tarjeta,6,310.00,155.00,0.15,1860.00,279.00,1581.00,930.00,651.00,2026-08-05
VEN-00481,2026-04-20,2026,4,Abril,C001,Northwind Retail,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Transferencia,3,310.00,155.00,0.03,930.00,27.90,902.10,465.00,437.10,2026-08-05
VEN-00482,2026-01-09,2026,1,Enero,C010,Blue Yonder Airlines,Enterprise,travel,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V003,Lucia Perez,Marketplace,Cancelado,Tarjeta,8,420.00,95.00,0.05,3360.00,168.00,3192.00,760.00,2432.00,2026-08-05
VEN-00483,2026-03-22,2026,3,Marzo,C003,Fabrikam Digital,Corporate,technology,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V003,Lucia Perez,Enterprise Sales,Completado,Tarjeta,8,310.00,155.00,0.03,2480.00,74.40,2405.60,1240.00,1165.60,2026-08-05
VEN-00484,2026-03-05,2026,3,Marzo,C004,Adventure Works,Corporate,manufacturing,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Enterprise Sales,Cancelado,Orden de compra,4,310.00,155.00,0.00,1240.00,0.00,1240.00,620.00,620.00,2026-08-05
VEN-00485,2026-05-18,2026,5,Mayo,C009,Graphic Design Institute,Corporate,education,P002,Power BI Pro,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Partner,Completado,Tarjeta,2,13.70,4.10,0.03,27.40,0.82,26.58,8.20,18.38,2026-08-05
VEN-00486,2026-04-26,2026,4,Abril,C008,Wide World Importers,Enterprise,distribution,P006,Data Engineering Workshop,Training,Data Days,R004,Latam,Mexico,latam.manager@datadays.local,V002,Carlos Molina,Online,Completado,Transferencia,12,680.00,180.00,0.15,8160.00,1224.00,6936.00,2160.00,4776.00,2026-08-05
VEN-00487,2026-04-26,2026,4,Abril,C003,Fabrikam Digital,Corporate,technology,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Marketplace,Completado,Transferencia,7,1250.00,420.00,0.03,8750.00,262.50,8487.50,2940.00,5547.50,2026-08-05
VEN-00488,2026-03-14,2026,3,Marzo,C002,Contoso Market,Enterprise,retail,P005,SQL Analytics Pack,Data Warehouse,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V004,Miguel Santos,Partner,Completado,Tarjeta,5,310.00,155.00,0.00,1550.00,0.00,1550.00,775.00,775.00,2026-08-05
VEN-00489,2026-06-02,2026,6,Junio,C007,Tailspin Toys,SMB,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V005,Sofia Ramirez,Marketplace,Completado,Tarjeta,6,22.80,7.20,0.00,136.80,0.00,136.80,43.20,93.60,2026-08-05
VEN-00490,2026-02-22,2026,2,Febrero,C007,Tailspin Toys,SMB,retail,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R001,Norte,Espana,norte.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,1,820.00,510.00,0.00,820.00,0.00,820.00,510.00,310.00,2026-08-05
VEN-00491,2026-05-24,2026,5,Mayo,C001,Northwind Retail,Enterprise,retail,P007,DP-600 Exam Prep,Training,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Online,Completado,Tarjeta,11,420.00,95.00,0.15,4620.00,693.00,3927.00,1045.00,2882.00,2026-08-05
VEN-00492,2026-01-06,2026,1,Enero,C007,Tailspin Toys,SMB,retail,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Pendiente,Tarjeta,10,420.00,95.00,0.15,4200.00,630.00,3570.00,950.00,2620.00,2026-08-05
VEN-00493,2026-04-24,2026,4,Abril,C008,Wide World Importers,Enterprise,distribution,P001,Fabric Capacity F64,Cloud Analytics,Microsoft,R004,Latam,Mexico,latam.manager@datadays.local,V001,Ana Torres,Partner,Completado,Transferencia,11,820.00,510.00,0.10,9020.00,902.00,8118.00,5610.00,2508.00,2026-08-05
VEN-00494,2026-01-05,2026,1,Enero,C001,Northwind Retail,Enterprise,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V002,Carlos Molina,Enterprise Sales,Completado,Tarjeta,9,13.70,4.10,0.00,123.30,0.00,123.30,36.90,86.40,2026-08-05
VEN-00495,2026-01-04,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Partner,Completado,Transferencia,10,1250.00,420.00,0.15,12500.00,1875.00,10625.00,4200.00,6425.00,2026-08-05
VEN-00496,2026-06-16,2026,6,Junio,C002,Contoso Market,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R002,Centro,Espana,centro.manager@datadays.local,V005,Sofia Ramirez,Enterprise Sales,Completado,Orden de compra,3,1250.00,420.00,0.00,3750.00,0.00,3750.00,1260.00,2490.00,2026-08-05
VEN-00497,2026-01-22,2026,1,Enero,C004,Adventure Works,Corporate,manufacturing,P007,DP-600 Exam Prep,Training,Data Days,R001,Norte,Espana,norte.manager@datadays.local,V004,Miguel Santos,Online,Pendiente,Tarjeta,1,420.00,95.00,0.10,420.00,42.00,378.00,95.00,283.00,2026-08-05
VEN-00498,2026-01-22,2026,1,Enero,C002,Contoso Market,Enterprise,retail,P006,Data Engineering Workshop,Training,Data Days,R003,Sur,Espana,sur.manager@datadays.local,V001,Ana Torres,Online,Completado,Transferencia,6,680.00,180.00,0.00,4080.00,0.00,4080.00,1080.00,3000.00,2026-08-05
VEN-00499,2026-01-15,2026,1,Enero,C001,Northwind Retail,Enterprise,retail,P002,Power BI Pro,Business Intelligence,Microsoft,R002,Centro,Espana,centro.manager@datadays.local,V001,Ana Torres,Marketplace,Pendiente,Transferencia,1,13.70,4.10,0.00,13.70,0.00,13.70,4.10,9.60,2026-08-05
VEN-00500,2026-03-23,2026,3,Marzo,C006,Proseware Labs,SMB,technology,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V002,Carlos Molina,Online,Cancelado,Orden de compra,6,22.80,7.20,0.10,136.80,13.68,123.12,43.20,79.92,2026-08-05
VEN-00025-DUP,2026-04-11,2026,4,Abril,C005,Northwind Retail ,,retail,P003,Power BI Premium User,Business Intelligence,Microsoft,R003,Sur,Espana,sur.manager@datadays.local,V004,Miguel Santos,Online,Completado,Tarjeta,4,22.80,7.20,0.10,91.20,9.12,82.08,28.80,53.28,2026-08-05
VEN-00120-DUP,2026-02-21,2026,2,Febrero,C002,Contoso Market,Enterprise,retail,P008,Governance Advisory,Consulting,Data Days,R003,latam,Espana,sur.manager@datadays.local,V004,Miguel Santos,Enterprise Sales,Cancelado,Orden de compra,5,1250.00,420.00,0.08,6250.00,500.00,5750.00,2100.00,3650.00,2026-08-05
